"","X","stock.id","species","stock","region","sub.region","brood.yr","spawners","recruits","entry.yr","ln.rs","long","lat","loc.sst","our.region"
"568",568,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1998,1755768,6866956,2000,1.36381455412857,158.62,58.82,0.612536549398174,"EBS"
"569",569,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",1999,1512426,5621074,2001,1.31280776474443,158.62,58.82,0.873968117754661,"EBS"
"570",570,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2000,1300026,7214551,2002,1.71371569455965,158.62,58.82,1.46857456551041,"EBS"
"571",571,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2001,1458732,7908111,2003,1.6903213764178,158.62,58.82,0.929860763921735,"EBS"
"572",572,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2002,1283682,8414493,2004,1.88022306523064,158.62,58.82,1.00720967838751,"EBS"
"573",573,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2003,1459782,8971059,2005,1.81571661979967,158.62,58.82,0.347683525488616,"EBS"
"574",574,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2004,1543392,9037342,2006,1.76738251295461,158.62,58.82,-0.123823947772432,"EBS"
"575",575,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2005,1496550,6884312,2007,1.5260827407637,158.62,58.82,-0.328934355113993,"EBS"
"576",576,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2006,4008102,7845820,2008,0.671663093337354,158.62,58.82,-0.305100043980866,"EBS"
"577",577,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2007,1528086,2656489,2009,0.552989354230509,158.62,58.82,-0.313226414285349,"EBS"
"578",578,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2008,1724676,3129396,2010,0.595800807929871,158.62,58.82,-0.171239128174838,"EBS"
"579",579,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2009,1319232,3648604,2011,1.01729487958771,158.62,58.82,-0.464258287720086,"EBS"
"580",580,NA,"Sockeye","Wood","Bristol Bay","Bristol Bay North",2010,1804344,7249473,2012,1.39073168574606,158.62,58.82,-0.15235038052228,"EBS"
"622",622,NA,"Sockeye","Black Lake","Chignik","Chignik",1960,251567,774751,1962,1.12483233175432,158.64,56.28,-0.0298353604627725,"GOA"
"623",623,NA,"Sockeye","Black Lake","Chignik","Chignik",1961,140714,571641,1963,1.40178171030694,158.64,56.28,-0.377815064988635,"GOA"
"624",624,NA,"Sockeye","Black Lake","Chignik","Chignik",1962,167602,693470,1964,1.42011585883618,158.64,56.28,-0.254177020049295,"GOA"
"625",625,NA,"Sockeye","Black Lake","Chignik","Chignik",1963,332536,698699,1965,0.742471909416201,158.64,56.28,-0.514669117695654,"GOA"
"626",626,NA,"Sockeye","Black Lake","Chignik","Chignik",1964,137073,755722,1966,1.70715995305339,158.64,56.28,-0.178913892228252,"GOA"
"627",627,NA,"Sockeye","Black Lake","Chignik","Chignik",1965,307192,1948139,1967,1.8471568776252,158.64,56.28,-0.369433309480722,"GOA"
"628",628,NA,"Sockeye","Black Lake","Chignik","Chignik",1966,383545,1303562,1968,1.2233988422822,158.64,56.28,-0.222493749532225,"GOA"
"629",629,NA,"Sockeye","Black Lake","Chignik","Chignik",1967,328000,240643,1969,-0.309699100945059,158.64,56.28,-0.170952785383706,"GOA"
"630",630,NA,"Sockeye","Black Lake","Chignik","Chignik",1968,342343,1210282,1970,1.26279551084129,158.64,56.28,-0.957393236782645,"GOA"
"631",631,NA,"Sockeye","Black Lake","Chignik","Chignik",1969,366589,477876,1971,0.265109955111929,158.64,56.28,-1.49249141125232,"GOA"
"632",632,NA,"Sockeye","Black Lake","Chignik","Chignik",1970,536257,446677,1972,-0.182777785432472,158.64,56.28,-1.23706811596816,"GOA"
"633",633,NA,"Sockeye","Black Lake","Chignik","Chignik",1971,671668,1382628,1973,0.721977144183432,158.64,56.28,-0.607349382582578,"GOA"
"634",634,NA,"Sockeye","Black Lake","Chignik","Chignik",1972,326320,912946,1974,1.02879823816289,158.64,56.28,-0.827160715186276,"GOA"
"635",635,NA,"Sockeye","Black Lake","Chignik","Chignik",1973,538462.0188,1243249,1975,0.836766430618411,158.64,56.28,-0.642827322484473,"GOA"
"636",636,NA,"Sockeye","Black Lake","Chignik","Chignik",1974,364602.9223,630062,1976,0.547009349944312,158.64,56.28,0.0217596451227033,"GOA"
"637",637,NA,"Sockeye","Black Lake","Chignik","Chignik",1975,326563,361222,1977,0.100869842079635,158.64,56.28,0.124131996307967,"GOA"
"638",638,NA,"Sockeye","Black Lake","Chignik","Chignik",1976,553754,1242182,1978,0.807904244790439,158.64,56.28,0.607598883384207,"GOA"
"639",639,NA,"Sockeye","Black Lake","Chignik","Chignik",1977,364557.2167,2181469,1979,1.78907026981343,158.64,56.28,-0.139638380786638,"GOA"
"640",640,NA,"Sockeye","Black Lake","Chignik","Chignik",1978,419731.6671,1087180,1980,0.951726847543949,158.64,56.28,0.366529389983125,"GOA"
"641",641,NA,"Sockeye","Black Lake","Chignik","Chignik",1979,491467.4483,3347748,1981,1.91864745186342,158.64,56.28,-0.30124931266212,"GOA"
"642",642,NA,"Sockeye","Black Lake","Chignik","Chignik",1980,369580.3608,1726619,1982,1.54155223803465,158.64,56.28,0.123610661839375,"GOA"
"643",643,NA,"Sockeye","Black Lake","Chignik","Chignik",1981,570209.7109,1910700,1983,1.20922073902089,158.64,56.28,0.712841122873813,"GOA"
"644",644,NA,"Sockeye","Black Lake","Chignik","Chignik",1982,616117,2250486,1984,1.29546459131075,158.64,56.28,0.239714291779473,"GOA"
"645",645,NA,"Sockeye","Black Lake","Chignik","Chignik",1983,426177.6558,592496,1985,0.329487830201749,158.64,56.28,0.565569145204768,"GOA"
"646",646,NA,"Sockeye","Black Lake","Chignik","Chignik",1984,597712.782,714559,1986,0.178555228276305,158.64,56.28,0.790224873518024,"GOA"
"647",647,NA,"Sockeye","Black Lake","Chignik","Chignik",1985,376578,796950,1987,0.749666744467386,158.64,56.28,0.752104129509481,"GOA"
"648",648,NA,"Sockeye","Black Lake","Chignik","Chignik",1986,557771.8391,2413019,1988,1.46468395134878,158.64,56.28,0.333333131466308,"GOA"
"649",649,NA,"Sockeye","Black Lake","Chignik","Chignik",1987,589299.016,1462800,1989,0.909173964210455,158.64,56.28,-0.037541796070903,"GOA"
"650",650,NA,"Sockeye","Black Lake","Chignik","Chignik",1988,420579.8777,1642102,1990,1.36209798721807,158.64,56.28,-0.017699604049272,"GOA"
"651",651,NA,"Sockeye","Black Lake","Chignik","Chignik",1989,384000.6569,1682130,1991,1.47717186322465,158.64,56.28,-0.0621946031753264,"GOA"
"652",652,NA,"Sockeye","Black Lake","Chignik","Chignik",1990,434550.1559,1485840,1992,1.22942417623374,158.64,56.28,0.46401823954712,"GOA"
"653",653,NA,"Sockeye","Black Lake","Chignik","Chignik",1991,662659.9907,1571071,1993,0.86325080727697,158.64,56.28,0.321908409329178,"GOA"
"654",654,NA,"Sockeye","Black Lake","Chignik","Chignik",1992,360680.7056,959175,1994,0.978080445052943,158.64,56.28,0.103323043578048,"GOA"
"655",655,NA,"Sockeye","Black Lake","Chignik","Chignik",1993,364261.197,941757,1995,0.949876095035747,158.64,56.28,0.283730240292531,"GOA"
"656",656,NA,"Sockeye","Black Lake","Chignik","Chignik",1994,769464.8943,2041288,1996,0.97564092935974,158.64,56.28,0.651244569525889,"GOA"
"657",657,NA,"Sockeye","Black Lake","Chignik","Chignik",1995,366496,2061129,1997,1.72702156269167,158.64,56.28,0.620162607389129,"GOA"
"658",658,NA,"Sockeye","Black Lake","Chignik","Chignik",1996,464747.6207,1646122,1998,1.26468299050506,158.64,56.28,0.158108737143135,"GOA"
"659",659,NA,"Sockeye","Black Lake","Chignik","Chignik",1997,396667.9395,781887,1999,0.678610722569377,158.64,56.28,0.128529007502367,"GOA"
"660",660,NA,"Sockeye","Black Lake","Chignik","Chignik",1998,410659.1088,886267,2000,0.769254808248872,158.64,56.28,0.423070908488585,"GOA"
"661",661,NA,"Sockeye","Black Lake","Chignik","Chignik",1999,457423.6073,995314,2001,0.777448373069946,158.64,56.28,0.488214657899,"GOA"
"662",662,NA,"Sockeye","Black Lake","Chignik","Chignik",2000,536139,1581985,2002,1.08204221080465,158.64,56.28,0.933700956737532,"GOA"
"663",663,NA,"Sockeye","Black Lake","Chignik","Chignik",2001,744015,875274,2003,0.162475784275587,158.64,56.28,0.714032703924387,"GOA"
"664",664,NA,"Sockeye","Black Lake","Chignik","Chignik",2002,384088,380223,2004,-0.010113770298521,158.64,56.28,0.883746662385696,"GOA"
"665",665,NA,"Sockeye","Black Lake","Chignik","Chignik",2003,350004,691348,2005,0.680698731950139,158.64,56.28,0.301007896371777,"GOA"
"666",666,NA,"Sockeye","Black Lake","Chignik","Chignik",2004,363800,919790,2006,0.927541117034022,158.64,56.28,-0.183292958423698,"GOA"
"667",667,NA,"Sockeye","Black Lake","Chignik","Chignik",2005,355091,1505933,2007,1.44479382400376,158.64,56.28,-0.472963904293804,"GOA"
"668",668,NA,"Sockeye","Black Lake","Chignik","Chignik",2006,366497,3239001,2008,2.17902989215422,158.64,56.28,-0.562349093959619,"GOA"
"669",669,NA,"Sockeye","Black Lake","Chignik","Chignik",2007,361091,870603,2009,0.880056070882643,158.64,56.28,-0.426531228954056,"GOA"
"670",670,NA,"Sockeye","Black Lake","Chignik","Chignik",2008,377579,2547085,2010,1.90892502869979,158.64,56.28,-0.407067544609567,"GOA"
"671",671,NA,"Sockeye","Black Lake","Chignik","Chignik",2009,391476,404861,2011,0.0336195874502276,158.64,56.28,-0.852904806980597,"GOA"
"672",672,NA,"Sockeye","Black Lake","Chignik","Chignik",2010,432535,1222204,2012,1.03874781728905,158.64,56.28,-0.578145121386031,"GOA"
"717",717,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1960,357230,382418,1962,0.0681344191613222,158.64,56.28,-0.0298353604627725,"GOA"
"718",718,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1961,254970,544454,1963,0.758637566450245,158.64,56.28,-0.377815064988635,"GOA"
"719",719,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1962,324860,813686,1964,0.918180221905108,158.64,56.28,-0.254177020049295,"GOA"
"720",720,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1963,200314,424933,1965,0.752045374051506,158.64,56.28,-0.514669117695654,"GOA"
"721",721,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1964,166625,250229,1966,0.40663072009139,158.64,56.28,-0.178913892228252,"GOA"
"722",722,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1965,163151,964356,1967,1.7767843686945,158.64,56.28,-0.369433309480722,"GOA"
"723",723,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1966,183525,757841,1968,1.41812270310931,158.64,56.28,-0.222493749532225,"GOA"
"724",724,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1967,189000,569183,1969,1.10245498423077,158.64,56.28,-0.170952785383706,"GOA"
"725",725,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1968,244836,742221,1970,1.10905844383692,158.64,56.28,-0.957393236782645,"GOA"
"726",726,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1969,132055,816987,1971,1.82240468038912,158.64,56.28,-1.49249141125232,"GOA"
"727",727,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1970,119952,636440,1972,1.66879848527895,158.64,56.28,-1.23706811596816,"GOA"
"728",728,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1971,232501,2279874,1973,2.2829809311701,158.64,56.28,-0.607349382582578,"GOA"
"729",729,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1972,231270,1059132,1974,1.52161912458682,158.64,56.28,-0.827160715186276,"GOA"
"730",730,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1973,243728.9812,1184600,1975,1.58110356865737,158.64,56.28,-0.642827322484473,"GOA"
"731",731,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1974,313343.0777,1022580,1976,1.18278543931027,158.64,56.28,0.0217596451227033,"GOA"
"732",732,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1975,257675,1495171,1977,1.75829675963179,158.64,56.28,0.124131996307967,"GOA"
"733",733,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1976,276793,1039396,1978,1.32312511978647,158.64,56.28,0.607598883384207,"GOA"
"734",734,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1977,328915.7833,1408755,1979,1.45465987440756,158.64,56.28,-0.139638380786638,"GOA"
"735",735,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1978,262815.3329,920712,1980,1.25369565449345,158.64,56.28,0.366529389983125,"GOA"
"736",736,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1979,246318,881483,1981,1.27498233227887,158.64,56.28,-0.30124931266212,"GOA"
"737",737,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1980,294480.6392,934875,1982,1.15519957083761,158.64,56.28,0.123610661839375,"GOA"
"738",738,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1981,261239.2891,713689,1983,1.00501048944162,158.64,56.28,0.712841122873813,"GOA"
"739",739,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1982,221611,929500,1984,1.43372321453117,158.64,56.28,0.239714291779473,"GOA"
"740",740,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1983,428034.3442,1245680,1985,1.06823340871276,158.64,56.28,0.565569145204768,"GOA"
"741",741,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1984,268495,1974465,1986,1.99522046276141,158.64,56.28,0.790224873518024,"GOA"
"742",742,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1985,369260,784548,1987,0.753606752802187,158.64,56.28,0.752104129509481,"GOA"
"743",743,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1986,215547.1609,1242159,1988,1.75142654393887,158.64,56.28,0.333333131466308,"GOA"
"744",744,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1987,214443.984,1757451,1989,2.10357118537391,158.64,56.28,-0.037541796070903,"GOA"
"745",745,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1988,255177.1223,664969,1990,0.957782521735613,158.64,56.28,-0.017699604049272,"GOA"
"746",746,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1989,557174.3431,1630416,1991,1.07371228124098,158.64,56.28,-0.0621946031753264,"GOA"
"747",747,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1990,335859.8441,1011618,1992,1.10261236594656,158.64,56.28,0.46401823954712,"GOA"
"748",748,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1991,377438.0093,980550,1993,0.954707297297162,158.64,56.28,0.321908409329178,"GOA"
"749",749,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1992,403755.2944,1095978,1994,0.998593406797889,158.64,56.28,0.103323043578048,"GOA"
"750",750,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1993,333115.803,1537372,1995,1.52933955789868,158.64,56.28,0.283730240292531,"GOA"
"751",751,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1994,197444.1057,1263379,1996,1.85608962133969,158.64,56.28,0.651244569525889,"GOA"
"752",752,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1995,373424.7019,1326001,1997,1.26720654198343,158.64,56.28,0.620162607389129,"GOA"
"753",753,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1996,284389.3793,1389229,1998,1.58615984297766,158.64,56.28,0.158108737143135,"GOA"
"754",754,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1997,378950.0605,966238,1999,0.936005750768635,158.64,56.28,0.128529007502367,"GOA"
"755",755,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1998,290468.8912,512228,2000,0.56727335495081,158.64,56.28,0.423070908488585,"GOA"
"756",756,NA,"Sockeye","Chignik Lake","Chignik","Chignik",1999,258542.3927,349904,2001,0.302599155672202,158.64,56.28,0.488214657899,"GOA"
"757",757,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2000,269086,1123572,2002,1.42923714390918,158.64,56.28,0.933700956737532,"GOA"
"758",758,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2001,392903,932346,2003,0.864141228360612,158.64,56.28,0.714032703924387,"GOA"
"759",759,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2002,341132,756062,2004,0.795853884243776,158.64,56.28,0.883746662385696,"GOA"
"760",760,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2003,334119,1008413,2005,1.10463586999375,158.64,56.28,0.301007896371777,"GOA"
"761",761,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2004,214459,1275621,2006,1.78306981993447,158.64,56.28,-0.183292958423698,"GOA"
"762",762,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2005,225366,1013999,2007,1.50393145067549,158.64,56.28,-0.472963904293804,"GOA"
"763",763,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2006,368995.601,1583233,2008,1.45643951537141,158.64,56.28,-0.562349093959619,"GOA"
"764",764,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2007,293883,995847,2009,1.22041190237862,158.64,56.28,-0.426531228954056,"GOA"
"765",765,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2008,328479.0781,1040801,2010,1.1532727412941,158.64,56.28,-0.407067544609567,"GOA"
"766",766,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2009,328585.7231,1274820,2011,1.35576251415304,158.64,56.28,-0.852904806980597,"GOA"
"767",767,NA,"Sockeye","Chignik Lake","Chignik","Chignik",2010,311376,1163649,2012,1.31831485128657,158.64,56.28,-0.578145121386031,"GOA"
"774",774,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1968,90958,145853,1970,0.472201403666357,151.3,60.39,-0.945675087567793,"GOA"
"775",775,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1969,46964.26415,110918,1971,0.859404214298616,151.3,60.39,-1.54249271850617,"GOA"
"776",776,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1970,38796.56604,168239,1972,1.4670538488983,151.3,60.39,-1.30628945091897,"GOA"
"777",777,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1971,91886.60377,295083,1973,1.16670142360356,151.3,60.39,-0.692891529959113,"GOA"
"778",778,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1972,115486,372640,1974,1.17146349564218,151.3,60.39,-0.893493809846131,"GOA"
"779",779,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1973,40880,341734,1975,2.12339171076332,151.3,60.39,-0.617637628350711,"GOA"
"780",780,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1974,71540,342894,1976,1.56716462767214,151.3,60.39,0.149041127877278,"GOA"
"781",781,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1975,48884,321499,1977,1.88354428867718,151.3,60.39,0.10393714158605,"GOA"
"782",782,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1976,142058,691695,1978,1.58290968210091,151.3,60.39,0.41350037998168,"GOA"
"783",783,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1977,158410,610171,1979,1.34855263705093,151.3,60.39,-0.209865548308791,"GOA"
"784",784,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1978,119165,695680,1980,1.76438069713863,151.3,60.39,0.382877790391543,"GOA"
"785",785,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1979,155527,783821,1981,1.61736132796847,151.3,60.39,-0.232083382586438,"GOA"
"786",786,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1980,188314,1082721,1982,1.74912181374161,151.3,60.39,0.148003051572129,"GOA"
"787",787,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1981,262271,1853442,1983,1.95542140961761,151.3,60.39,0.852964253685524,"GOA"
"788",788,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1982,184204,1287591,1984,1.94448447053983,151.3,60.39,0.183962355258885,"GOA"
"789",789,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1983,215730,1008307,1985,1.54200033997082,151.3,60.39,0.431700965832509,"GOA"
"790",790,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1984,238413,766694,1986,1.1680833008817,151.3,60.39,0.691070049780573,"GOA"
"791",791,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1985,512827,369740,1987,-0.327138500402172,151.3,60.39,0.737770614914504,"GOA"
"792",792,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1986,283054,674251,1988,0.867964752986489,151.3,60.39,0.452187261949476,"GOA"
"793",793,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1987,256707,887782,1989,1.24079086066661,151.3,60.39,-0.152503303575914,"GOA"
"794",794,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1988,204336,665176,1990,1.18028596953937,151.3,60.39,-0.453202005820971,"GOA"
"795",795,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1989,164952,512384,1991,1.13341982144264,151.3,60.39,-0.505915194223101,"GOA"
"796",796,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1990,147663,501812,1992,1.22329289718735,151.3,60.39,0.0189723083933426,"GOA"
"797",797,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1991,233646,946237,1993,1.39868591683955,151.3,60.39,-0.138310653028494,"GOA"
"798",798,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1992,188819,815918,1994,1.46352497547735,151.3,60.39,-0.198759464261285,"GOA"
"799",799,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1993,151801,521362,1995,1.23387416558257,151.3,60.39,-0.222681308668557,"GOA"
"800",800,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1994,218826,765529,1996,1.25229020464647,151.3,60.39,0.304413842967907,"GOA"
"801",801,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1995,202428,530599,1997,0.963622289276812,151.3,60.39,0.44397687592895,"GOA"
"802",802,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1996,264511,751567,1998,1.04427752190694,151.3,60.39,0.253785152590855,"GOA"
"803",803,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1997,263780,682579,1999,0.950762848878507,151.3,60.39,0.185028674027833,"GOA"
"804",804,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1998,259045,792308,2000,1.11794841332429,151.3,60.39,0.436067932522799,"GOA"
"805",805,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",1999,312481,1158888,2001,1.31067253631203,151.3,60.39,0.413389881557516,"GOA"
"806",806,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2000,263631,1388432,2002,1.66137993369331,151.3,60.39,0.805721550073478,"GOA"
"807",807,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2001,318735,1627667,2003,1.63054294364386,151.3,60.39,0.710211678813979,"GOA"
"808",808,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2002,235732,1250020,2004,1.66821926363762,151.3,60.39,0.709864806356205,"GOA"
"809",809,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2003,353526,1560299,2005,1.48467571570043,151.3,60.39,0.0846260277097938,"GOA"
"810",810,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2004,523653,1491094,2006,1.04643610649356,151.3,60.39,-0.292233013716112,"GOA"
"811",811,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2005,360065,878674,2007,0.892129382190698,151.3,60.39,-0.577074077693773,"GOA"
"812",812,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2006,389645,744644,2008,0.647670183644253,151.3,60.39,-0.757608008527183,"GOA"
"813",813,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2007,365184,484384,2009,0.282476644429175,151.3,60.39,-0.339996811931311,"GOA"
"814",814,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2008,327018,873419,2010,0.982400179625575,151.3,60.39,-0.383338391435488,"GOA"
"815",815,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2009,326283,1043697,2011,1.16275939348575,151.3,60.39,-0.735758148408226,"GOA"
"816",816,NA,"Sockeye","Kasilof","Cook Inlet","Upper Cook Inlet",2010,295265,1396076,2012,1.55354746491117,151.3,60.39,-0.617904925152573,"GOA"
"823",823,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1968,115545,960169,1970,2.11744924616199,151.28,60.54,-0.945675087567793,"GOA"
"824",824,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1969,72901.1,430946,1971,1.77687906416709,151.28,60.54,-1.54249271850617,"GOA"
"825",825,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1970,101794.4,550923,1972,1.68863996069088,151.28,60.54,-1.30628945091897,"GOA"
"826",826,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1971,406713.62,986397,1973,0.885949609072272,151.28,60.54,-0.692891529959113,"GOA"
"827",827,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1972,431058,2547850,1974,1.77676249344186,151.28,60.54,-0.893493809846131,"GOA"
"828",828,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1973,507072,2125986,1975,1.43333796840103,151.28,60.54,-0.617637628350711,"GOA"
"829",829,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1974,209836,788067,1976,1.32325683838979,151.28,60.54,0.149041127877278,"GOA"
"830",830,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1975,184262,1055373,1977,1.74529088007727,151.28,60.54,0.10393714158605,"GOA"
"831",831,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1976,507440,1506013,1978,1.08784256313505,151.28,60.54,0.41350037998168,"GOA"
"832",832,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1977,951038,3112620,1979,1.18566607456053,151.28,60.54,-0.209865548308791,"GOA"
"833",833,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1978,511781,3785041,1980,2.00091519888531,151.28,60.54,0.382877790391543,"GOA"
"834",834,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1979,373810,1321038,1981,1.26242542325732,151.28,60.54,-0.232083382586438,"GOA"
"835",835,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1980,615382,2673294,1982,1.46882348567585,151.28,60.54,0.148003051572129,"GOA"
"836",836,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1981,535523,2464323,1983,1.52642856424552,151.28,60.54,0.852964253685524,"GOA"
"837",837,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1982,755672,9587701,1984,2.54062899065353,151.28,60.54,0.183962355258885,"GOA"
"838",838,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1983,792765,9486794,1985,2.48212917051749,151.28,60.54,0.431700965832509,"GOA"
"839",839,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1984,446397,3859109,1986,2.1569829161838,151.28,60.54,0.691070049780573,"GOA"
"840",840,NA,"Sockeye","Kenai","Cook Inlet","Upper Cook Inlet",1985,573836,2587922,1987,1.5062668748533,151.28,60.54,0.737770614914504,"GOA"
