,stock.id,species,stock,region,sub.region,broodYr,spawn,rec
3478,226,Pink,PWS,PWS,PWS,1961,6304415,9182247
3479,226,Pink,PWS,PWS,PWS,1962,5785579,9486942
3480,226,Pink,PWS,PWS,PWS,1963,3886869,5258510
3481,226,Pink,PWS,PWS,PWS,1964,5280046,6779607
3482,226,Pink,PWS,PWS,PWS,1965,2798039,5041076
3483,226,Pink,PWS,PWS,PWS,1966,4080189,5767850
3484,226,Pink,PWS,PWS,PWS,1967,2414736,5988470
3485,226,Pink,PWS,PWS,PWS,1968,3315682,5617393
3486,226,Pink,PWS,PWS,PWS,1969,1159891,10500614
3487,226,Pink,PWS,PWS,PWS,1970,2807397,1893028
3488,226,Pink,PWS,PWS,PWS,1971,3189650,5568948
3489,226,Pink,PWS,PWS,PWS,1972,1838245,3195677
3490,226,Pink,PWS,PWS,PWS,1973,3512070,8081131
3491,226,Pink,PWS,PWS,PWS,1974,2746904,5061072
3492,226,Pink,PWS,PWS,PWS,1975,3628326,8649844
3493,226,Pink,PWS,PWS,PWS,1976,2042081,5335368
3494,226,Pink,PWS,PWS,PWS,1977,4351110,22753414
3495,226,Pink,PWS,PWS,PWS,1978,2165671,16058329
3496,226,Pink,PWS,PWS,PWS,1979,8319888,23613324
3497,226,Pink,PWS,PWS,PWS,1980,3139455,20246569
3498,226,Pink,PWS,PWS,PWS,1981,6210777,15307092
3499,226,Pink,PWS,PWS,PWS,1982,5301370,27866302
3500,226,Pink,PWS,PWS,PWS,1983,5742850,24321751
3501,226,Pink,PWS,PWS,PWS,1984,10234627,7404669
3502,226,Pink,PWS,PWS,PWS,1985,6731643,15628835
3503,226,Pink,PWS,PWS,PWS,1986,2826646,3580072
3504,226,Pink,PWS,PWS,PWS,1987,3934108,7046989
3505,226,Pink,PWS,PWS,PWS,1988,2784300,15231063
3506,226,Pink,PWS,PWS,PWS,1989,3536915,10766782
3507,226,Pink,PWS,PWS,PWS,1990,3543306,2418285
3508,226,Pink,PWS,PWS,PWS,1991,4947798,3532463
3509,226,Pink,PWS,PWS,PWS,1992,1555439,7297728
3510,226,Pink,PWS,PWS,PWS,1993,3055161,6156249
3511,226,Pink,PWS,PWS,PWS,1994,4040370,7269432
3512,226,Pink,PWS,PWS,PWS,1995,3412225,5244801
3513,226,Pink,PWS,PWS,PWS,1996,4252683,7925573
3514,226,Pink,PWS,PWS,PWS,1997,4078807,14003294
3515,226,Pink,PWS,PWS,PWS,1998,4071402,10487301
3516,226,Pink,PWS,PWS,PWS,1999,7060958,12589343
3517,226,Pink,PWS,PWS,PWS,2000,4756388,3025531
3518,226,Pink,PWS,PWS,PWS,2001,5735052,12659282
3519,226,Pink,PWS,PWS,PWS,2002,2704063,8675473
3520,226,Pink,PWS,PWS,PWS,2003,8161502,25874686
3521,226,Pink,PWS,PWS,PWS,2004,5737165,5537896
3522,226,Pink,PWS,PWS,PWS,2005,13578314,14344498
3523,226,Pink,PWS,PWS,PWS,2006,3413995,3900803
3524,226,Pink,PWS,PWS,PWS,2007,4326643,6240186
3525,226,Pink,PWS,PWS,PWS,2008,2472530,7899360
3526,226,Pink,PWS,PWS,PWS,2009,5245478,16975186
3527,227,Pink,S CIn,Cook Inlet,Cook Inlet,1976,52800,122800
3528,227,Pink,S CIn,Cook Inlet,Cook Inlet,1977,121700,661500
3529,227,Pink,S CIn,Cook Inlet,Cook Inlet,1978,70700,260200
3530,227,Pink,S CIn,Cook Inlet,Cook Inlet,1979,243700,544000
3531,227,Pink,S CIn,Cook Inlet,Cook Inlet,1980,129900,145500
3532,227,Pink,S CIn,Cook Inlet,Cook Inlet,1981,177700,184100
3533,227,Pink,S CIn,Cook Inlet,Cook Inlet,1982,70300,154100
3534,227,Pink,S CIn,Cook Inlet,Cook Inlet,1983,132700,149200
3535,227,Pink,S CIn,Cook Inlet,Cook Inlet,1984,98400,197400
3536,227,Pink,S CIn,Cook Inlet,Cook Inlet,1985,139800,35400
3537,227,Pink,S CIn,Cook Inlet,Cook Inlet,1986,77900,43800
3538,227,Pink,S CIn,Cook Inlet,Cook Inlet,1987,34200,211700
3539,227,Pink,S CIn,Cook Inlet,Cook Inlet,1988,38300,58292
3540,227,Pink,S CIn,Cook Inlet,Cook Inlet,1989,119200,47621
3541,227,Pink,S CIn,Cook Inlet,Cook Inlet,1990,54782,31449
3542,227,Pink,S CIn,Cook Inlet,Cook Inlet,1991,47356,81997
3543,227,Pink,S CIn,Cook Inlet,Cook Inlet,1992,29535,43936
3544,227,Pink,S CIn,Cook Inlet,Cook Inlet,1993,79374,159689
3545,227,Pink,S CIn,Cook Inlet,Cook Inlet,1994,38536,30845
3546,227,Pink,S CIn,Cook Inlet,Cook Inlet,1995,137782,129750
3547,227,Pink,S CIn,Cook Inlet,Cook Inlet,1996,26757,56425
3548,227,Pink,S CIn,Cook Inlet,Cook Inlet,1997,117414,26449
3549,227,Pink,S CIn,Cook Inlet,Cook Inlet,1998,49027,86096
3550,227,Pink,S CIn,Cook Inlet,Cook Inlet,1999,24986,47607
3551,227,Pink,S CIn,Cook Inlet,Cook Inlet,2000,75897,65292
3552,227,Pink,S CIn,Cook Inlet,Cook Inlet,2001,42722,128722
3553,227,Pink,S CIn,Cook Inlet,Cook Inlet,2002,63989,85795
3554,227,Pink,S CIn,Cook Inlet,Cook Inlet,2003,125991,192637
3555,227,Pink,S CIn,Cook Inlet,Cook Inlet,2004,85708,118413
3556,227,Pink,S CIn,Cook Inlet,Cook Inlet,2005,192358,123394
3557,227,Pink,S CIn,Cook Inlet,Cook Inlet,2006,118413,144354
3558,227,Pink,S CIn,Cook Inlet,Cook Inlet,2007,123394,19826
3559,227,Pink,S CIn,Cook Inlet,Cook Inlet,2008,144354,96572
3560,227,Pink,S CIn,Cook Inlet,Cook Inlet,2009,19826,47901
3561,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1976,15800,118800
3562,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1977,231200,2223900
3563,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1978,55200,223400
3564,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1979,322600,1672000
3565,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1980,86900,109600
3566,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1981,219200,312700
3567,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1982,53000,187500
3568,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1983,137900,609100
3569,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1984,102900,397400
3570,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1985,132100,32700
3571,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1986,93400,57400
3572,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1987,29700,152900
3573,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1988,51500,331855
3574,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1989,143200,557081
3575,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1990,140696,68121
3576,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1991,200192,348091
3577,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1992,68021,81778
3578,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1993,215819,300415
3579,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1994,80178,184211
3580,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1995,138122,419239
3581,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1996,184211,504294
3582,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1997,292179,78156
3583,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1998,416368,775357
3584,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,1999,78156,370606
3585,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2000,469090,864060
3586,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2001,344419,1046345
3587,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2002,409965,231818
3588,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2003,789129,697011
3589,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2004,190261,1529905
3590,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2005,586816,567757
3591,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2006,409460,789378
3592,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2007,453581,1280443
3593,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2008,321797,476849
3594,228,Pink,Outer CIn,Cook Inlet,Cook Inlet,2009,427406,352021
3595,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1976,15000,34200
3596,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1977,82000,281700
3597,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1978,34100,508100
3598,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1979,227000,192900
3599,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1980,407500,124000
3600,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1981,126900,10700
3601,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1982,90500,262500
3602,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1983,10400,21900
3603,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1984,128800,1757800
3604,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1985,21900,164500
3605,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1986,1337000,114400
3606,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1987,93900,829600
3607,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1988,64000,23350
3608,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1989,573000,157610
3609,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1990,22950,13366
3610,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1991,112510,185783
3611,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1992,11155,10239
3612,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1993,185677,662658
3613,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1994,10239,38255
3614,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1995,499858,257906
3615,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1996,38255,168561
3616,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1997,257606,14429
3617,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1998,166785,231525
3618,229,Pink,Kamishak,Cook Inlet,Cook Inlet,1999,13622,65283
3619,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2000,227428,2162998
3620,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2001,63919,786462
3621,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2002,1719239,127167
3622,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2003,774457,278492
3623,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2004,121214,685293
3624,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2005,275499,1004418
3625,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2006,621248,196738
3626,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2007,994600,1371879
3627,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2008,188551,50013
3628,229,Pink,Kamishak,Cook Inlet,Cook Inlet,2009,1240152,9931
3629,230,Pink,Afognak,Kodiak,Kodiak,1978,610000,2153040
3630,230,Pink,Afognak,Kodiak,Kodiak,1979,504000,1613392
3631,230,Pink,Afognak,Kodiak,Kodiak,1980,990000,1348000
3632,230,Pink,Afognak,Kodiak,Kodiak,1981,836000,526000
3633,230,Pink,Afognak,Kodiak,Kodiak,1982,656000,931000
3634,230,Pink,Afognak,Kodiak,Kodiak,1983,332000,1133000
3635,230,Pink,Afognak,Kodiak,Kodiak,1984,466000,1597000
3636,230,Pink,Afognak,Kodiak,Kodiak,1985,832000,837000
3637,230,Pink,Afognak,Kodiak,Kodiak,1986,736000,3730000
3638,230,Pink,Afognak,Kodiak,Kodiak,1987,522000,1886046
3639,230,Pink,Afognak,Kodiak,Kodiak,1988,1304000,1423772
3640,230,Pink,Afognak,Kodiak,Kodiak,1989,1886046,1223968
3641,230,Pink,Afognak,Kodiak,Kodiak,1990,412772,1290872
3642,230,Pink,Afognak,Kodiak,Kodiak,1991,621968,3433514
3643,230,Pink,Afognak,Kodiak,Kodiak,1992,895872,1690958
3644,230,Pink,Afognak,Kodiak,Kodiak,1993,815514,4921462
3645,230,Pink,Afognak,Kodiak,Kodiak,1994,1067958,421738
3646,230,Pink,Afognak,Kodiak,Kodiak,1995,1177462,924888
3647,230,Pink,Afognak,Kodiak,Kodiak,1996,255738,2432470
3648,230,Pink,Afognak,Kodiak,Kodiak,1997,689888,1469602
3649,230,Pink,Afognak,Kodiak,Kodiak,1998,1521470,719910
3650,230,Pink,Afognak,Kodiak,Kodiak,1999,983602,1163124
3651,230,Pink,Afognak,Kodiak,Kodiak,2000,644910,1027402
3652,230,Pink,Afognak,Kodiak,Kodiak,2001,620124,2706660
3653,230,Pink,Afognak,Kodiak,Kodiak,2002,554402,3047376
3654,230,Pink,Afognak,Kodiak,Kodiak,2003,714660,1464945
3655,230,Pink,Afognak,Kodiak,Kodiak,2004,533776,1367598
3656,230,Pink,Afognak,Kodiak,Kodiak,2005,907106,2564369
3657,230,Pink,Afognak,Kodiak,Kodiak,2006,565800,1289399
3658,230,Pink,Afognak,Kodiak,Kodiak,2007,229154,3610878
3659,230,Pink,Afognak,Kodiak,Kodiak,2008,343456,2645315
3660,230,Pink,Afognak,Kodiak,Kodiak,2009,790724,2557019
3661,231,Pink,W Kod,Kodiak,Kodiak,1978,6238000,18821263
3662,231,Pink,W Kod,Kodiak,Kodiak,1979,1624000,4240197
3663,231,Pink,W Kod,Kodiak,Kodiak,1980,8264000,12202000
3664,231,Pink,W Kod,Kodiak,Kodiak,1981,1612000,2778000
3665,231,Pink,W Kod,Kodiak,Kodiak,1982,6924000,14726000
3666,231,Pink,W Kod,Kodiak,Kodiak,1983,1210000,2842000
3667,231,Pink,W Kod,Kodiak,Kodiak,1984,5796000,12347000
3668,231,Pink,W Kod,Kodiak,Kodiak,1985,1162000,2486000
3669,231,Pink,W Kod,Kodiak,Kodiak,1986,4182000,9993000
3670,231,Pink,W Kod,Kodiak,Kodiak,1987,1084000,8598000
3671,231,Pink,W Kod,Kodiak,Kodiak,1988,3472000,12162000
3672,231,Pink,W Kod,Kodiak,Kodiak,1989,8598000,7435000
3673,231,Pink,W Kod,Kodiak,Kodiak,1990,9162000,5217000
3674,231,Pink,W Kod,Kodiak,Kodiak,1991,2444000,11420000
3675,231,Pink,W Kod,Kodiak,Kodiak,1992,3816000,6463000
3676,231,Pink,W Kod,Kodiak,Kodiak,1993,2340000,23571000
3677,231,Pink,W Kod,Kodiak,Kodiak,1994,3148000,5605000
3678,231,Pink,W Kod,Kodiak,Kodiak,1995,5360000,8083000
3679,231,Pink,W Kod,Kodiak,Kodiak,1996,3914000,18665000
3680,231,Pink,W Kod,Kodiak,Kodiak,1997,1510000,5730000
3681,231,Pink,W Kod,Kodiak,Kodiak,1998,6608000,10478000
3682,231,Pink,W Kod,Kodiak,Kodiak,1999,1556000,5086000
3683,231,Pink,W Kod,Kodiak,Kodiak,2000,5024000,17801000
3684,231,Pink,W Kod,Kodiak,Kodiak,2001,1828000,6218000
3685,231,Pink,W Kod,Kodiak,Kodiak,2002,8754000,22493708
3686,231,Pink,W Kod,Kodiak,Kodiak,2003,1878000,7030752
3687,231,Pink,W Kod,Kodiak,Kodiak,2004,9880208,23621882
3688,231,Pink,W Kod,Kodiak,Kodiak,2005,1705456,9117411
3689,231,Pink,W Kod,Kodiak,Kodiak,2006,4554396,8047323
3690,231,Pink,W Kod,Kodiak,Kodiak,2007,1739104,6835456
3691,231,Pink,W Kod,Kodiak,Kodiak,2008,4445434,7749342
3692,231,Pink,W Kod,Kodiak,Kodiak,2009,2472970,2096829
3693,232,Pink,Alitak,Kodiak,Kodiak,1978,1314000,3089080
3694,232,Pink,Alitak,Kodiak,Kodiak,1979,1138000,3323629
3695,232,Pink,Alitak,Kodiak,Kodiak,1980,1036000,1454000
3696,232,Pink,Alitak,Kodiak,Kodiak,1981,1250000,2308000
3697,232,Pink,Alitak,Kodiak,Kodiak,1982,934000,1060000
3698,232,Pink,Alitak,Kodiak,Kodiak,1983,880000,2656000
3699,232,Pink,Alitak,Kodiak,Kodiak,1984,626000,1426000
3700,232,Pink,Alitak,Kodiak,Kodiak,1985,1598000,1871000
3701,232,Pink,Alitak,Kodiak,Kodiak,1986,698000,906000
3702,232,Pink,Alitak,Kodiak,Kodiak,1987,954000,5604000
3703,232,Pink,Alitak,Kodiak,Kodiak,1988,520000,323000
3704,232,Pink,Alitak,Kodiak,Kodiak,1989,5422000,3310000
3705,232,Pink,Alitak,Kodiak,Kodiak,1990,178000,425000
3706,232,Pink,Alitak,Kodiak,Kodiak,1991,936000,5366000
3707,232,Pink,Alitak,Kodiak,Kodiak,1992,366000,2213000
3708,232,Pink,Alitak,Kodiak,Kodiak,1993,1900000,14652000
3709,232,Pink,Alitak,Kodiak,Kodiak,1994,1092000,1535000
3710,232,Pink,Alitak,Kodiak,Kodiak,1995,7592000,1964000
3711,232,Pink,Alitak,Kodiak,Kodiak,1996,982000,4269000
3712,232,Pink,Alitak,Kodiak,Kodiak,1997,1010000,3284000
3713,232,Pink,Alitak,Kodiak,Kodiak,1998,2564000,1017000
3714,232,Pink,Alitak,Kodiak,Kodiak,1999,1930000,2976000
3715,232,Pink,Alitak,Kodiak,Kodiak,2000,774000,5.00E+06
3716,232,Pink,Alitak,Kodiak,Kodiak,2001,1536000,2298000
3717,232,Pink,Alitak,Kodiak,Kodiak,2002,3922000,3436972
3718,232,Pink,Alitak,Kodiak,Kodiak,2003,1800000,5420654
3719,232,Pink,Alitak,Kodiak,Kodiak,2004,2017972,4621442
3720,232,Pink,Alitak,Kodiak,Kodiak,2005,1227812,960626
3721,232,Pink,Alitak,Kodiak,Kodiak,2006,1748472,1064934
3722,232,Pink,Alitak,Kodiak,Kodiak,2007,486610,5787870
3723,232,Pink,Alitak,Kodiak,Kodiak,2008,352692,793121
3724,232,Pink,Alitak,Kodiak,Kodiak,2009,1791706,5961145
3725,233,Pink,E Kod,Kodiak,Kodiak,1978,1400000,3553593
3726,233,Pink,E Kod,Kodiak,Kodiak,1979,1760000,4461799
3727,233,Pink,E Kod,Kodiak,Kodiak,1980,1590000,2006000
3728,233,Pink,E Kod,Kodiak,Kodiak,1981,1614000,2371000
3729,233,Pink,E Kod,Kodiak,Kodiak,1982,1178000,1561000
3730,233,Pink,E Kod,Kodiak,Kodiak,1983,1272000,2510000
3731,233,Pink,E Kod,Kodiak,Kodiak,1984,1162000,2016000
3732,233,Pink,E Kod,Kodiak,Kodiak,1985,1942000,2624000
3733,233,Pink,E Kod,Kodiak,Kodiak,1986,1414000,4588000
3734,233,Pink,E Kod,Kodiak,Kodiak,1987,1360000,5426000
3735,233,Pink,E Kod,Kodiak,Kodiak,1988,1714000,1411000
3736,233,Pink,E Kod,Kodiak,Kodiak,1989,5426000,8519000
3737,233,Pink,E Kod,Kodiak,Kodiak,1990,998000,1676000
